filename,room_width_m,room_height_m,room_depth_m,src_x_m,src_y_m,src_z_m,mic_x_m,mic_y_m,mic_z_m,distance_m,RT60_s
rir_0079.wav,4.599000809186753,2.882008163567907,19.328355301740306,3.235699627971414,9.897559635053522,2.1792119366286955,2.3444005171479465,17.1024105163448,0.6774624049000855,7.413470306317111,0.8337769381570227
rir_0080.wav,9.5821934793786,4.4175839819142375,12.795935509803002,7.810163559193285,8.595409299247994,1.557336493449925,7.795968622254282,10.892848150433498,2.2746194113514364,2.4068488850537704,0.534236034299701
rir_0081.wav,5.744000848742688,4.968932009923738,14.471667457759374,0.5370330448283249,13.049032583697477,3.9087968806022944,3.083064449387574,11.380244471854908,3.381691532347731,3.089493441227476,0.6132375263382583
rir_0082.wav,9.938221843803372,5.939401659975048,16.223038090708386,4.55341086614039,14.440164346493084,4.521860418003135,8.39340529998393,12.185391607890615,2.9952828370472147,4.707440542945974,0.6259447532814315
rir_0083.wav,10.379014818067656,4.3361401860249185,4.886276877233788,8.030553564641025,2.044867360981572,0.6873816455702995,4.914341254903528,2.3958562646247286,1.9343592666770613,3.374748221331661,1.1078179718695484
rir_0084.wav,8.098044787760456,4.9983768149868775,17.818367117983136,6.547844533838946,1.8882386496352463,3.1417360432339434,7.4938284438635385,3.9933526061340388,4.339680042278005,2.6002807834380297,2.5
rir_0085.wav,3.250827438656595,5.947963121076722,12.306309507850782,1.3239529249609923,7.6699869725777265,4.963659172281674,2.1630905649825443,2.564651654574392,4.239437952938613,5.224279573558434,0.664691691059266
rir_0086.wav,4.654680744160485,4.42613129362242,3.7619889667523143,3.6416528044477916,1.0592485462376096,3.019812390401552,2.2455834863626407,3.2181644501635067,2.0502096679479873,2.747736679616931,0.35686789740433955
rir_0087.wav,3.1453673194677343,3.237405379522043,16.322380505552534,1.60983251893064,9.063825248733913,1.3636908896557867,2.527949409963753,14.842261392286566,0.7232862800582958,5.885862804611545,1.0178076685205806
rir_0088.wav,5.993804256199631,5.466875213491069,4.815036127290677,5.190673354131084,3.0919898767526637,2.1405550869965944,4.620255602652756,2.6654087005975815,0.8341048857166504,1.48800538959906,0.3882131024258786
rir_0089.wav,5.316844223473247,5.114896360913318,12.315082123550564,3.377137603738956,9.432953743262463,0.9153808911297227,3.193329356116623,0.6545007286841962,1.6197650188557218,8.808585573203258,1.4449469021185117
rir_0090.wav,13.978120949315532,3.240333297657353,19.304411407202974,4.333909492608479,5.081058213273453,1.8076810381007768,7.484940109006436,10.65437231613493,0.84289387890141,6.474692139182211,0.7663601713958373
rir_0091.wav,9.529219647808956,3.276148366982473,14.62345174599635,7.8906511194447,1.2225097801961624,1.7555767163253098,2.454557430284807,10.921255103151323,1.661523035966099,11.118705928823628,0.7805262620419435
rir_0092.wav,7.975289936912269,4.056046760638901,4.250860509274835,2.6087115793211786,3.310618722198772,3.1676855594486986,6.558372726570186,1.8855405092080146,1.542956122485808,4.502267965654979,1.3460801930361321
rir_0093.wav,11.557156418295286,5.010907208531607,17.943363406801247,7.46851099129123,6.76520927066678,2.930685433557381,6.361221789045069,13.730629516927273,2.7660522516383588,7.0548049348664,1.6491296007117477
rir_0094.wav,9.48597758677003,5.307350394268782,5.386116972898159,1.584923108209677,1.3544750723461152,1.1151600103046495,4.688057341670717,4.777337676292651,2.2615488456674653,4.760214053823422,1.0137125287149613
rir_0095.wav,3.7652977122297444,5.246321118393906,7.549892256082957,0.9851990753508448,3.672840534871538,2.1341136713819813,0.7405510172207279,2.072758409853524,0.6157982469386443,2.2193235922802135,0.5490896149648836
rir_0096.wav,5.943361321700486,3.366249372759876,5.2954056353135375,5.304063759009442,4.276591058587942,1.282909867126802,1.3010606296480536,3.2242570240737187,1.9442556341282518,4.191517529177802,0.5871667255905519
rir_0097.wav,4.207615117438621,2.9099251758152236,12.069543839897964,1.1618002202224893,8.03120618952312,2.3831824964924437,0.995502911283086,1.97349805132132,1.5116353103831706,6.122342458586567,0.32728248039985575
rir_0098.wav,5.574190712399979,4.888762443380068,14.877961250301901,4.765337600760539,3.2334524061477996,2.5971231023787587,1.7657615141087104,10.019340515893076,4.267815071353369,7.605060538404153,0.6621228688404637
rir_0099.wav,5.345498732697713,4.695517955895769,3.4425607118406294,1.3122339409263912,2.66330604275179,1.7738931235224669,2.325652064118617,2.525317459014031,3.4692599382140905,1.979981256985537,0.8150860376149128
rir_0100.wav,3.2795917606428246,5.358436358758981,11.440613215581264,0.5621770573100132,6.769029594485378,0.7896229480092184,0.734213284319174,3.60834268072034,2.223317041658003,3.474912514641558,0.7158226675503538
rir_0101.wav,3.512740941542286,2.8760987377977716,4.55041911899472,2.1521117362787003,3.972759475670838,2.355623045593017,2.1422147742488544,0.6613356766161549,0.7081526895976968,3.698619215421685,0.33883198647792073
rir_0102.wav,6.7884647447991044,5.699488286237955,10.13554747070463,3.6529291651718783,5.316069730918374,1.425244374808999,1.2431543267349332,6.340016650190375,3.6429727079025245,3.431297280163322,1.2335971051800805
rir_0103.wav,3.6586634979894765,3.2453924802196266,14.66899186530582,0.7014737226592193,5.595023416664966,2.6820541052982017,2.5633998117487105,13.10706789450696,1.513881370642901,7.8270178571599365,0.3270128391156678
rir_0104.wav,8.908782303736707,3.427058994246547,5.289734125128841,7.520788380068185,2.359856261777795,0.5406780937490938,8.360426656203717,3.3011560387418353,2.319086961754404,2.1803155291526797,0.44067413002354133
rir_0105.wav,10.411208178716766,4.488154344062943,7.26419331720264,1.9954713924905825,6.003089256276895,2.1543406348944427,2.134560060298137,5.670009220939864,2.546559114752334,0.5330321785733326,1.7698826817076558
rir_0106.wav,10.465686118944703,4.903207473060487,12.39678396838871,4.414300728954415,9.968411022945297,3.211809897925116,2.763605441142319,8.531024766735111,2.3120273718859186,2.3665339162818837,0.7480996914880791
rir_0107.wav,6.3462922989626875,4.3088778869537885,9.977837280985906,1.4706056256713267,5.472482375516336,3.7494550690059834,3.1014594818342003,1.0147416144685335,3.415778494492502,4.758411189593371,2.5
rir_0108.wav,13.680978712089042,3.5482782433050644,9.633163024372703,12.101094149476081,1.0666215722965187,2.6767738121924203,13.091284880178051,8.525088545408533,1.0028814303165638,7.707861115658015,1.0466373916306602
rir_0109.wav,10.386612624256564,3.0750846215607677,14.439575142757,5.040291677141822,2.7870622463013066,0.6742118867242453,8.1857900713711,4.3680102805762955,1.5594216090517392,3.6300348603945993,2.5
rir_0110.wav,14.79084527161902,3.5249493971316173,13.568869683251103,13.475802202950582,3.106637678077331,2.296546219843169,9.02872631677967,8.106445860911078,1.8146761462812075,6.70870811485257,0.9841642433271399
rir_0111.wav,13.8187529818854,2.9424515446994866,3.450311397651344,3.9794039840065114,0.7215113764713826,2.3355098847077307,6.5795520624058925,2.8432519880149076,1.8330548825257769,3.3933780045103656,0.6070674917977419
rir_0112.wav,4.842586912454348,5.321558751870933,15.937271742500572,1.0389258936810755,1.1370739250227588,1.0523085704561697,3.3571672584035412,9.585218405013055,4.169329107657208,9.298451764096745,1.7395185206686454
rir_0113.wav,14.189714122179742,4.07092980472117,10.381395741096926,10.551646566600876,9.784167866160844,1.4611166913239446,3.129219653903347,1.1262649490402403,1.3992515001515222,11.404189208290997,0.5476526654534286
rir_0114.wav,7.458081142951649,4.129123441674882,7.841167182010772,2.630046565334273,3.387489386173149,0.9349582408602712,2.3852238726194592,7.201193822119304,0.5407417668528345,3.8418337163394214,1.8630598185094993
rir_0115.wav,12.826068744719546,4.510732616739142,5.615182190128488,1.8655054619501463,4.8439241874477394,3.134615215825238,3.6129763351450794,1.9864619689789045,1.2815697596483673,3.8278613147943648,0.43062056295209494
rir_0116.wav,4.085296337706229,5.695771237599637,12.999623309345676,0.808173597722366,11.493352499119398,2.5985576700252846,3.5675199021364428,4.349780805479902,4.034869024409039,7.791508125939597,0.4315207499502753
rir_0117.wav,5.2552247500912905,3.1393793837887896,13.819196121109702,3.0733406757849964,1.6853077401786472,1.8490357140569778,0.982524142748854,2.2986659585778138,1.754694468068863,2.180968213796264,0.6735126323674832
rir_0118.wav,4.139651943964234,4.222653113214341,16.15240247910863,2.7298042511452527,3.3762760424294807,2.172797665276903,2.0717673091977824,2.4396395305726943,1.0366674121401216,1.6127902915145147,1.6967205762195332
rir_0119.wav,6.065551576428966,3.648693105729298,5.916214722639708,5.314634578405434,5.207566407975305,2.70978531480657,2.586310615033921,4.27202712026781,2.502747225935494,2.891686390014462,1.0773091910797454
rir_0120.wav,10.31936944181665,2.6534373494174055,18.724313283212236,5.480290135916497,16.01075906090983,1.0719973367348459,6.204769303376748,4.508183523087292,1.7143437395579455,11.543254435756717,0.9177250827704408
rir_0121.wav,8.16935720446595,5.367047899948302,8.08502290658836,1.8646412034355047,4.571760991138141,0.9396209759965161,6.6449839172958765,4.296825665201091,3.086656982674937,5.247573678318359,1.2914518627092944
rir_0122.wav,10.008662161004555,5.270351946363999,6.054849759872061,6.188245835023958,2.714252744844552,4.1068781139924715,8.257349668054593,3.458026336954782,4.5293608542917125,2.2389465143306517,0.45128377715234264
rir_0123.wav,9.29789301312815,3.7033010269876696,18.674466282659647,7.892573116052606,2.216662042290754,0.7709800445490435,4.15163623430571,8.773337475597042,0.6528123953591488,7.549739405055745,2.4771177639253823
rir_0124.wav,11.12253602908994,4.415917701833232,13.3068873531786,1.5128479698145785,6.730172907208848,2.028196342093793,6.588771800907853,1.1730682711474547,1.1516942476668188,7.57724690086911,2.5
rir_0125.wav,12.91854177584423,5.65343005525978,4.220133250911664,3.132051219404744,2.9181126851574937,4.501984295258348,3.2251572281140253,3.344645702929118,4.509974197988821,0.4366497253552141,0.5012345335356921
